LOT_ID,Model,Machine,Defect,Delam_Panel_Count,Yield,Violation_Count,Abnormal_LOT
LOT002330,MODEL_A,PRESS_01,Normal,0,96.93,0,False
LOT002331,MODEL_A,PRESS_01,Normal,0,99.64,0,False
LOT002332,MODEL_C,PRESS_02,Normal,0,98.04,0,False
LOT002333,MODEL_A,PRESS_02,Normal,0,98.08,0,False
LOT002334,MODEL_C,PRESS_01,Normal,0,98.54,0,False
LOT002335,MODEL_B,PRESS_02,Normal,0,98.83,0,False
LOT002336,MODEL_B,PRESS_01,Normal,0,97.57,0,False
LOT002337,MODEL_B,PRESS_03,Normal,0,97.45,0,False
LOT002338,MODEL_C,PRESS_02,Delamination,1,0.0,1,True
LOT002339,MODEL_A,PRESS_01,Normal,0,98.26,0,False
LOT002340,MODEL_A,PRESS_02,Normal,0,98.71,0,False
LOT002341,MODEL_B,PRESS_03,Normal,0,97.79,0,False
LOT002342,MODEL_B,PRESS_02,Normal,0,99.63,0,False
LOT002343,MODEL_B,PRESS_03,Normal,0,99.08,0,False
LOT002344,MODEL_C,PRESS_02,Normal,0,98.11,0,False
LOT002345,MODEL_B,PRESS_03,Normal,0,99.57,0,False
LOT002346,MODEL_A,PRESS_01,Normal,0,98.97,0,False
LOT002347,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT002348,MODEL_C,PRESS_02,Normal,0,99.12,0,False
LOT002349,MODEL_A,PRESS_03,Normal,0,98.24,0,False
LOT002350,MODEL_B,PRESS_03,Normal,0,99.76,0,False
LOT002351,MODEL_B,PRESS_03,Normal,0,99.73,0,False
LOT002352,MODEL_C,PRESS_03,Normal,0,99.75,0,False
LOT002353,MODEL_C,PRESS_02,Normal,0,96.88,0,False
LOT002354,MODEL_B,PRESS_01,Normal,0,98.53,0,False
LOT002355,MODEL_A,PRESS_03,Normal,0,98.75,0,False
LOT002356,MODEL_B,PRESS_02,Normal,0,98.28,0,False
LOT002357,MODEL_B,PRESS_01,Normal,0,98.51,0,False
LOT002358,MODEL_A,PRESS_01,Normal,0,98.48,0,False
LOT002359,MODEL_B,PRESS_03,Normal,0,99.44,0,False
LOT002360,MODEL_A,PRESS_01,Normal,0,99.35,0,False
LOT002361,MODEL_B,PRESS_01,Normal,0,98.75,0,False
LOT002362,MODEL_C,PRESS_03,Normal,0,98.81,0,False
LOT002363,MODEL_C,PRESS_01,Normal,0,98.52,0,False
LOT002364,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT002365,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT002366,MODEL_A,PRESS_02,Normal,0,99.73,0,False
LOT002367,MODEL_B,PRESS_03,Normal,0,99.18,0,False
LOT002368,MODEL_A,PRESS_02,Normal,0,98.92,0,False
LOT002369,MODEL_A,PRESS_01,Normal,0,97.44,0,False
LOT002370,MODEL_A,PRESS_01,Normal,0,99.37,0,False
LOT002371,MODEL_A,PRESS_03,Normal,0,97.3,0,False
LOT002372,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT002373,MODEL_A,PRESS_02,Normal,0,97.55,0,False
LOT002374,MODEL_B,PRESS_02,Normal,0,99.19,0,False
LOT002375,MODEL_C,PRESS_02,Normal,0,98.22,0,False
LOT002376,MODEL_C,PRESS_03,Normal,0,98.96,0,False
LOT002377,MODEL_C,PRESS_02,Normal,0,97.04,0,False
LOT002378,MODEL_A,PRESS_02,Normal,0,99.13,0,False
LOT002379,MODEL_C,PRESS_02,Normal,0,99.09,0,False
LOT002380,MODEL_B,PRESS_02,Normal,0,97.79,0,False
LOT002381,MODEL_A,PRESS_03,Normal,0,98.12,0,False
LOT002382,MODEL_B,PRESS_01,Normal,0,99.44,0,False
LOT002383,MODEL_C,PRESS_01,Normal,0,98.7,0,False
LOT002384,MODEL_B,PRESS_02,Normal,0,99.1,0,False
LOT002385,MODEL_A,PRESS_02,Normal,0,97.27,0,False
LOT002386,MODEL_C,PRESS_01,Normal,0,98.39,0,False
LOT002387,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT002388,MODEL_C,PRESS_02,Normal,0,98.0,0,False
LOT002389,MODEL_C,PRESS_01,Normal,0,98.05,0,False
LOT002390,MODEL_C,PRESS_03,Normal,0,98.5,0,False
LOT002391,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT002392,MODEL_A,PRESS_02,Normal,0,99.5,0,False
LOT002393,MODEL_B,PRESS_01,Normal,0,99.01,0,False
LOT002394,MODEL_A,PRESS_01,Normal,0,98.51,0,False
LOT002395,MODEL_B,PRESS_02,Normal,0,99.98,0,False
LOT002396,MODEL_B,PRESS_01,Normal,0,98.43,0,False
LOT002397,MODEL_C,PRESS_02,Normal,0,98.86,0,False
LOT002398,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT002399,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT002400,MODEL_C,PRESS_02,Normal,0,99.0,0,False
LOT002401,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT002402,MODEL_B,PRESS_03,Normal,0,97.88,0,False
LOT002403,MODEL_C,PRESS_01,Normal,0,97.6,0,False
LOT002404,MODEL_B,PRESS_01,Normal,0,98.57,0,False
LOT002405,MODEL_B,PRESS_02,Normal,0,98.79,0,False
LOT002406,MODEL_C,PRESS_02,Normal,0,97.13,0,False
LOT002407,MODEL_B,PRESS_03,Normal,0,100.0,0,False
LOT002408,MODEL_C,PRESS_03,Normal,0,98.73,0,False
LOT002409,MODEL_B,PRESS_02,Normal,0,97.09,0,False
LOT002410,MODEL_A,PRESS_01,Normal,0,98.81,0,False
LOT002411,MODEL_B,PRESS_01,Normal,0,97.38,0,False
LOT002412,MODEL_A,PRESS_01,Normal,0,97.79,0,False
LOT002413,MODEL_C,PRESS_02,Normal,0,98.83,0,False
LOT002414,MODEL_B,PRESS_01,Normal,0,97.63,0,False
LOT002415,MODEL_B,PRESS_01,Normal,0,97.84,0,False
LOT002416,MODEL_B,PRESS_03,Normal,0,99.11,0,False
LOT002417,MODEL_B,PRESS_03,Normal,0,98.43,0,False
LOT002418,MODEL_A,PRESS_02,Normal,0,98.19,0,False
LOT002419,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT002420,MODEL_B,PRESS_03,Normal,0,99.7,0,False
LOT002421,MODEL_A,PRESS_03,Normal,0,99.1,0,False
LOT002422,MODEL_C,PRESS_03,Normal,0,97.54,0,False
LOT002423,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT002424,MODEL_C,PRESS_03,Normal,0,98.21,0,False
LOT002425,MODEL_B,PRESS_03,Normal,0,98.45,0,False
LOT002426,MODEL_B,PRESS_03,Normal,0,97.83,0,False
LOT002427,MODEL_A,PRESS_02,Normal,0,98.18,0,False
LOT002428,MODEL_B,PRESS_03,Normal,0,98.64,0,False
LOT002429,MODEL_C,PRESS_03,Normal,0,98.56,0,False
LOT002430,MODEL_A,PRESS_03,Normal,0,99.71,0,False
LOT002431,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT002432,MODEL_B,PRESS_03,Normal,0,98.4,0,False
LOT002433,MODEL_A,PRESS_02,Normal,0,97.04,0,False
LOT002434,MODEL_A,PRESS_03,Normal,0,98.1,0,False
LOT002435,MODEL_B,PRESS_02,Normal,0,99.23,0,False
LOT002436,MODEL_B,PRESS_03,Normal,0,99.56,0,False
LOT002437,MODEL_B,PRESS_03,Normal,0,99.62,0,False
LOT002438,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT002439,MODEL_C,PRESS_02,Normal,0,98.28,0,False
LOT002440,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT002441,MODEL_B,PRESS_01,Normal,0,98.36,0,False
LOT002442,MODEL_A,PRESS_02,Normal,0,99.33,0,False
LOT002443,MODEL_A,PRESS_02,Normal,0,99.08,0,False
LOT002444,MODEL_A,PRESS_02,Normal,0,98.15,0,False
LOT002445,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT002446,MODEL_C,PRESS_03,Normal,0,98.3,0,False
LOT002447,MODEL_C,PRESS_01,Normal,0,98.12,0,False
LOT002448,MODEL_B,PRESS_02,Normal,0,98.66,0,False
LOT002449,MODEL_C,PRESS_03,Normal,0,99.02,0,False
LOT002450,MODEL_A,PRESS_03,Normal,0,100.0,0,False
LOT002451,MODEL_C,PRESS_03,Normal,0,98.51,0,False
LOT002452,MODEL_C,PRESS_03,Normal,0,98.99,0,False
LOT002453,MODEL_A,PRESS_03,Normal,0,97.79,0,False
LOT002454,MODEL_B,PRESS_03,Normal,0,98.57,0,False
LOT002455,MODEL_C,PRESS_02,Normal,0,98.39,0,False
LOT002456,MODEL_B,PRESS_01,Normal,0,98.97,0,False
LOT002457,MODEL_C,PRESS_02,Normal,0,98.84,0,False
LOT002458,MODEL_C,PRESS_03,Normal,0,98.98,0,False
LOT002459,MODEL_B,PRESS_01,Normal,0,98.4,0,False
LOT002460,MODEL_A,PRESS_03,Normal,0,98.26,0,False
LOT002461,MODEL_B,PRESS_02,Normal,0,97.66,0,False
LOT002462,MODEL_A,PRESS_03,Normal,0,98.65,0,False
LOT002463,MODEL_B,PRESS_01,Normal,0,98.43,0,False
LOT002464,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT002465,MODEL_B,PRESS_02,Normal,0,98.39,0,False
LOT002466,MODEL_A,PRESS_02,Normal,0,98.12,0,False
LOT002467,MODEL_A,PRESS_02,Normal,0,98.9,0,False
LOT002468,MODEL_C,PRESS_02,Normal,0,97.54,0,False
LOT002469,MODEL_A,PRESS_03,Normal,0,98.7,0,False
LOT002470,MODEL_A,PRESS_01,Normal,0,98.06,0,False
LOT002471,MODEL_C,PRESS_03,Normal,0,97.65,0,False
LOT002472,MODEL_A,PRESS_03,Normal,0,98.59,0,False
LOT002473,MODEL_B,PRESS_01,Normal,0,96.83,0,False
LOT002474,MODEL_A,PRESS_01,Normal,0,98.9,0,False
LOT002475,MODEL_A,PRESS_02,Normal,0,98.56,0,False
LOT002476,MODEL_B,PRESS_03,Normal,0,98.08,0,False
LOT002477,MODEL_B,PRESS_03,Normal,0,99.16,0,False
LOT002478,MODEL_A,PRESS_03,Normal,0,98.86,0,False
LOT002479,MODEL_A,PRESS_03,Normal,0,97.61,0,False
LOT002480,MODEL_A,PRESS_02,Normal,0,98.91,0,False
LOT002481,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT002482,MODEL_C,PRESS_01,Normal,0,98.19,0,False
LOT002483,MODEL_A,PRESS_02,Normal,0,98.34,0,False
LOT002484,MODEL_A,PRESS_01,Normal,0,99.65,0,False
LOT002485,MODEL_B,PRESS_01,Normal,0,98.79,0,False
LOT002486,MODEL_B,PRESS_03,Normal,0,97.64,0,False
LOT002487,MODEL_A,PRESS_03,Delamination,2,0.0,1,True
LOT002488,MODEL_A,PRESS_02,Normal,0,97.43,0,False
LOT002489,MODEL_B,PRESS_01,Normal,0,98.86,0,False
LOT002490,MODEL_B,PRESS_01,Normal,0,98.11,0,False
LOT002491,MODEL_B,PRESS_01,Normal,0,98.18,0,False
LOT002492,MODEL_A,PRESS_03,Normal,0,97.86,0,False
LOT002493,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT002494,MODEL_B,PRESS_01,Normal,0,98.67,0,False
LOT002495,MODEL_B,PRESS_03,Normal,0,98.05,0,False
LOT002496,MODEL_A,PRESS_03,Normal,0,97.97,0,False
LOT002497,MODEL_C,PRESS_03,Normal,0,98.56,0,False
LOT002498,MODEL_C,PRESS_01,Normal,0,98.29,0,False
LOT002499,MODEL_A,PRESS_02,Normal,0,98.33,0,False
LOT002500,MODEL_C,PRESS_01,Normal,0,98.02,0,False
LOT002501,MODEL_C,PRESS_03,Normal,0,97.84,0,False
LOT002502,MODEL_A,PRESS_01,Normal,0,98.41,0,False
LOT002503,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT002504,MODEL_A,PRESS_02,Normal,0,98.45,0,False
LOT002505,MODEL_A,PRESS_03,Normal,0,98.29,0,False
LOT002506,MODEL_A,PRESS_02,Normal,0,97.5,0,False
LOT002507,MODEL_B,PRESS_01,Normal,0,98.17,0,False
LOT002508,MODEL_B,PRESS_03,Normal,0,98.12,0,False
LOT002509,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT002510,MODEL_A,PRESS_02,Normal,0,98.53,0,False
LOT002511,MODEL_A,PRESS_02,Normal,0,100.0,0,False
LOT002512,MODEL_C,PRESS_02,Normal,0,98.25,0,False
LOT002513,MODEL_C,PRESS_02,Normal,0,99.06,0,False
LOT002514,MODEL_C,PRESS_01,Normal,0,99.08,0,False
LOT002515,MODEL_A,PRESS_01,Normal,0,98.94,0,False
LOT002516,MODEL_C,PRESS_01,Normal,0,98.5,0,False
LOT002517,MODEL_C,PRESS_01,Normal,0,100.0,0,False
LOT002518,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT002519,MODEL_A,PRESS_01,Normal,0,98.84,0,False
LOT002520,MODEL_C,PRESS_01,Normal,0,99.01,0,False
LOT002521,MODEL_B,PRESS_01,Normal,0,97.35,0,False
LOT002522,MODEL_A,PRESS_03,Normal,0,97.51,0,False
LOT002523,MODEL_A,PRESS_02,Normal,0,99.36,0,False
LOT002524,MODEL_B,PRESS_01,Normal,0,98.71,0,False
LOT002525,MODEL_A,PRESS_02,Normal,0,97.7,0,False
LOT002526,MODEL_A,PRESS_01,Normal,0,99.35,0,False
LOT002527,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT002528,MODEL_C,PRESS_01,Normal,0,99.16,0,False
LOT002529,MODEL_A,PRESS_03,Normal,0,99.69,0,False
LOT002530,MODEL_B,PRESS_01,Normal,0,98.36,0,False
LOT002531,MODEL_C,PRESS_02,Normal,0,97.15,0,False
LOT002532,MODEL_C,PRESS_03,Normal,0,97.96,0,False
LOT002533,MODEL_C,PRESS_03,Normal,0,97.1,0,False
LOT002534,MODEL_A,PRESS_02,Normal,0,97.86,0,False
LOT002535,MODEL_C,PRESS_01,Normal,0,99.47,0,False
LOT002536,MODEL_C,PRESS_02,Normal,0,97.99,0,False
LOT002537,MODEL_A,PRESS_01,Normal,0,97.72,0,False
LOT002538,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT002539,MODEL_B,PRESS_01,Normal,0,98.36,0,False
LOT002540,MODEL_B,PRESS_02,Normal,0,98.66,0,False
LOT002541,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT002542,MODEL_C,PRESS_03,Normal,0,99.36,0,False
LOT002543,MODEL_C,PRESS_02,Normal,0,98.52,0,False
LOT002544,MODEL_B,PRESS_03,Normal,0,99.05,0,False
LOT002545,MODEL_C,PRESS_02,Normal,0,97.48,0,False
LOT002546,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT002547,MODEL_C,PRESS_02,Normal,0,98.72,0,False
LOT002548,MODEL_B,PRESS_03,Normal,0,97.98,0,False
LOT002549,MODEL_B,PRESS_02,Normal,0,98.2,0,False
LOT002550,MODEL_A,PRESS_03,Normal,0,98.12,0,False
LOT002551,MODEL_B,PRESS_02,Normal,0,98.67,0,False
LOT002552,MODEL_A,PRESS_02,Normal,0,98.58,0,False
LOT002553,MODEL_A,PRESS_02,Normal,0,99.61,0,False
LOT002554,MODEL_A,PRESS_03,Normal,0,97.07,0,False
LOT002555,MODEL_C,PRESS_02,Normal,0,98.92,0,False
LOT002556,MODEL_A,PRESS_01,Normal,0,97.36,0,False
LOT002557,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT002558,MODEL_C,PRESS_03,Normal,0,99.54,0,False
LOT002559,MODEL_A,PRESS_01,Normal,0,98.46,0,False
LOT002560,MODEL_B,PRESS_03,Normal,0,98.79,0,False
LOT002561,MODEL_B,PRESS_02,Normal,0,98.54,0,False
LOT002562,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT002563,MODEL_C,PRESS_02,Normal,0,97.98,0,False
LOT002564,MODEL_B,PRESS_03,Normal,0,98.47,0,False
LOT002565,MODEL_B,PRESS_01,Normal,0,96.63,0,False
LOT002566,MODEL_B,PRESS_03,Normal,0,99.41,0,False
LOT002567,MODEL_C,PRESS_02,Normal,0,99.69,0,False
LOT002568,MODEL_B,PRESS_01,Normal,0,98.31,0,False
LOT002569,MODEL_B,PRESS_02,Normal,0,99.5,0,False
LOT002570,MODEL_C,PRESS_02,Normal,0,98.14,0,False
LOT002571,MODEL_C,PRESS_03,Normal,0,98.1,0,False
LOT002572,MODEL_C,PRESS_03,Normal,0,98.64,0,False
LOT002573,MODEL_C,PRESS_01,Normal,0,98.86,0,False
LOT002574,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT002575,MODEL_C,PRESS_02,Normal,0,98.73,0,False
LOT002576,MODEL_A,PRESS_01,Normal,0,98.69,0,False
LOT002577,MODEL_A,PRESS_03,Normal,0,96.91,0,False
LOT002578,MODEL_B,PRESS_02,Normal,0,98.3,0,False
LOT002579,MODEL_C,PRESS_02,Normal,0,98.34,0,False
LOT002580,MODEL_B,PRESS_03,Normal,0,98.07,0,False
LOT002581,MODEL_B,PRESS_01,Normal,0,98.07,0,False
LOT002582,MODEL_B,PRESS_01,Normal,0,98.83,0,False
LOT002583,MODEL_A,PRESS_03,Normal,0,97.38,0,False
LOT002584,MODEL_B,PRESS_01,Normal,0,99.25,0,False
LOT002585,MODEL_B,PRESS_01,Normal,0,98.41,0,False
LOT002586,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT002587,MODEL_B,PRESS_03,Normal,0,98.05,0,False
LOT002588,MODEL_A,PRESS_01,Normal,0,99.18,0,False
LOT002589,MODEL_C,PRESS_01,Normal,0,98.88,0,False
LOT002590,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT002591,MODEL_A,PRESS_01,Normal,0,98.37,0,False
LOT002592,MODEL_B,PRESS_02,Normal,0,100.0,0,False
LOT002593,MODEL_B,PRESS_02,Normal,0,99.09,0,False
LOT002594,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT002595,MODEL_A,PRESS_02,Normal,0,98.17,0,False
LOT002596,MODEL_A,PRESS_03,Normal,0,99.08,0,False
LOT002597,MODEL_B,PRESS_02,Normal,0,98.74,0,False
LOT002598,MODEL_C,PRESS_02,Normal,0,97.44,0,False
LOT002599,MODEL_C,PRESS_01,Normal,0,97.27,0,False
LOT002600,MODEL_B,PRESS_01,Normal,0,99.0,0,False
LOT002601,MODEL_C,PRESS_01,Normal,0,98.3,0,False
LOT002602,MODEL_A,PRESS_01,Normal,0,99.25,0,False
LOT002603,MODEL_C,PRESS_01,Normal,0,98.74,0,False
LOT002604,MODEL_B,PRESS_01,Normal,0,97.93,0,False
LOT002605,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT002606,MODEL_C,PRESS_01,Normal,0,98.2,0,False
LOT002607,MODEL_B,PRESS_02,Normal,0,98.7,0,False
LOT002608,MODEL_A,PRESS_01,Normal,0,97.87,0,False
LOT002609,MODEL_B,PRESS_01,Normal,0,97.44,0,False
LOT002610,MODEL_C,PRESS_01,Normal,0,98.39,0,False
LOT002611,MODEL_C,PRESS_01,Normal,0,97.9,0,False
LOT002612,MODEL_C,PRESS_01,Normal,0,99.16,0,False
LOT002613,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT002614,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT002615,MODEL_A,PRESS_03,Normal,0,98.24,0,False
LOT002616,MODEL_C,PRESS_02,Delamination,1,0.0,1,True
LOT002617,MODEL_C,PRESS_02,Normal,0,98.92,0,False
LOT002618,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT002619,MODEL_B,PRESS_01,Normal,0,97.35,0,False
LOT002620,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT002621,MODEL_C,PRESS_03,Normal,0,99.93,0,False
LOT002622,MODEL_B,PRESS_02,Normal,0,98.76,0,False
LOT002623,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT002624,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT002625,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT002626,MODEL_B,PRESS_02,Normal,0,98.87,0,False
LOT002627,MODEL_C,PRESS_01,Normal,0,97.62,0,False
LOT002628,MODEL_A,PRESS_01,Normal,0,99.9,0,False
LOT002629,MODEL_B,PRESS_03,Normal,0,98.7,0,False
LOT002630,MODEL_A,PRESS_02,Normal,0,98.68,0,False
LOT002631,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT002632,MODEL_C,PRESS_02,Normal,0,98.61,0,False
LOT002633,MODEL_C,PRESS_03,Normal,0,98.8,0,False
LOT002634,MODEL_B,PRESS_02,Normal,0,97.44,0,False
LOT002635,MODEL_A,PRESS_01,Normal,0,98.44,0,False
LOT002636,MODEL_A,PRESS_01,Normal,0,97.62,0,False
LOT002637,MODEL_B,PRESS_01,Normal,0,98.14,0,False
LOT002638,MODEL_C,PRESS_03,Normal,0,98.67,0,False
LOT002639,MODEL_A,PRESS_03,Normal,0,96.93,0,False
LOT002640,MODEL_C,PRESS_03,Normal,0,98.73,0,False
LOT002641,MODEL_A,PRESS_02,Normal,0,99.09,0,False
LOT002642,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT002643,MODEL_A,PRESS_02,Normal,0,98.02,0,False
LOT002644,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT002645,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT002646,MODEL_A,PRESS_02,Normal,0,98.15,0,False
LOT002647,MODEL_B,PRESS_02,Normal,0,99.29,0,False
LOT002648,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT002649,MODEL_C,PRESS_02,Delamination,1,0.0,1,True
LOT002650,MODEL_A,PRESS_03,Normal,0,97.92,0,False
LOT002651,MODEL_C,PRESS_02,Normal,0,98.51,0,False
LOT002652,MODEL_C,PRESS_02,Normal,0,98.27,0,False
LOT002653,MODEL_C,PRESS_01,Normal,0,98.99,0,False
LOT002654,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT002655,MODEL_C,PRESS_01,Delamination,2,0.0,1,True
LOT002656,MODEL_B,PRESS_01,Normal,0,98.43,0,False
LOT002657,MODEL_A,PRESS_03,Normal,0,97.86,0,False
LOT002658,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT002659,MODEL_C,PRESS_02,Normal,0,98.45,0,False
LOT002660,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT002661,MODEL_B,PRESS_02,Normal,0,98.74,0,False
LOT002662,MODEL_C,PRESS_02,Normal,0,97.97,0,False
LOT002663,MODEL_A,PRESS_02,Normal,0,99.75,0,False
LOT002664,MODEL_B,PRESS_02,Normal,0,99.24,0,False
LOT002665,MODEL_A,PRESS_03,Normal,0,98.76,0,False
LOT002666,MODEL_B,PRESS_02,Normal,0,98.68,0,False
LOT002667,MODEL_A,PRESS_02,Normal,0,98.53,0,False
LOT002668,MODEL_C,PRESS_02,Normal,0,98.14,0,False
LOT002669,MODEL_A,PRESS_01,Normal,0,98.85,0,False
LOT002670,MODEL_C,PRESS_01,Normal,0,98.2,0,False
LOT002671,MODEL_C,PRESS_01,Normal,0,99.65,0,False
LOT002672,MODEL_C,PRESS_02,Normal,0,99.5,0,False
LOT002673,MODEL_C,PRESS_03,Normal,0,98.65,0,False
LOT002674,MODEL_A,PRESS_03,Normal,0,99.15,0,False
LOT002675,MODEL_C,PRESS_03,Normal,0,97.45,0,False
LOT002676,MODEL_B,PRESS_01,Normal,0,98.62,0,False
LOT002677,MODEL_C,PRESS_03,Normal,0,97.27,0,False
LOT002678,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT002679,MODEL_B,PRESS_02,Normal,0,97.94,0,False
LOT002680,MODEL_B,PRESS_01,Normal,0,99.13,0,False
LOT002681,MODEL_A,PRESS_02,Normal,0,98.56,0,False
LOT002682,MODEL_A,PRESS_03,Normal,0,98.24,0,False
LOT002683,MODEL_B,PRESS_03,Normal,0,98.25,0,False
LOT002684,MODEL_C,PRESS_02,Normal,0,96.96,0,False
LOT002685,MODEL_B,PRESS_02,Normal,0,99.12,0,False
LOT002686,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT002687,MODEL_A,PRESS_01,Normal,0,99.05,0,False
LOT002688,MODEL_B,PRESS_02,Normal,0,98.15,0,False
LOT002689,MODEL_B,PRESS_01,Normal,0,97.89,0,False
LOT002690,MODEL_C,PRESS_03,Normal,0,97.33,0,False
LOT002691,MODEL_C,PRESS_03,Normal,0,98.23,0,False
LOT002692,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT002693,MODEL_C,PRESS_02,Normal,0,97.0,0,False
LOT002694,MODEL_B,PRESS_03,Normal,0,99.18,0,False
LOT002695,MODEL_C,PRESS_02,Normal,0,99.62,0,False
LOT002696,MODEL_B,PRESS_03,Normal,0,98.06,0,False
LOT002697,MODEL_A,PRESS_02,Normal,0,98.83,0,False
LOT002698,MODEL_B,PRESS_01,Normal,0,98.15,0,False
LOT002699,MODEL_A,PRESS_01,Normal,0,99.32,0,False
LOT002700,MODEL_A,PRESS_01,Normal,0,98.66,0,False
LOT002701,MODEL_C,PRESS_02,Delamination,1,0.0,1,True
LOT002702,MODEL_C,PRESS_02,Normal,0,97.23,0,False
LOT002703,MODEL_A,PRESS_02,Normal,0,98.43,0,False
LOT002704,MODEL_C,PRESS_01,Normal,0,98.13,0,False
LOT002705,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT002706,MODEL_A,PRESS_02,Normal,0,98.12,0,False
LOT002707,MODEL_C,PRESS_03,Normal,0,98.33,0,False
LOT002708,MODEL_A,PRESS_02,Normal,0,97.2,0,False
LOT002709,MODEL_C,PRESS_02,Normal,0,98.61,0,False
LOT002710,MODEL_C,PRESS_02,Normal,0,98.57,0,False
LOT002711,MODEL_A,PRESS_01,Normal,0,98.3,0,False
LOT002712,MODEL_A,PRESS_01,Normal,0,99.39,0,False
LOT002713,MODEL_C,PRESS_02,Normal,0,98.51,0,False
LOT002714,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT002715,MODEL_B,PRESS_01,Normal,0,97.94,0,False
LOT002716,MODEL_B,PRESS_02,Normal,0,99.02,0,False
LOT002717,MODEL_B,PRESS_03,Normal,0,97.37,0,False
LOT002718,MODEL_C,PRESS_03,Normal,0,98.04,0,False
LOT002719,MODEL_B,PRESS_02,Normal,0,98.41,0,False
LOT002720,MODEL_A,PRESS_01,Normal,0,98.21,0,False
LOT002721,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT002722,MODEL_C,PRESS_02,Normal,0,99.29,0,False
LOT002723,MODEL_A,PRESS_03,Normal,0,98.31,0,False
LOT002724,MODEL_B,PRESS_01,Normal,0,97.8,0,False
LOT002725,MODEL_C,PRESS_03,Normal,0,99.58,0,False
LOT002726,MODEL_B,PRESS_03,Normal,0,98.31,0,False
LOT002727,MODEL_A,PRESS_01,Normal,0,98.8,0,False
LOT002728,MODEL_A,PRESS_02,Normal,0,99.53,0,False
LOT002729,MODEL_B,PRESS_01,Normal,0,98.0,0,False
LOT002730,MODEL_B,PRESS_03,Normal,0,99.75,0,False
LOT002731,MODEL_C,PRESS_02,Normal,0,99.75,0,False
LOT002732,MODEL_B,PRESS_01,Normal,0,97.99,0,False
LOT002733,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT002734,MODEL_A,PRESS_02,Normal,0,99.01,0,False
LOT002735,MODEL_B,PRESS_01,Normal,0,99.51,0,False
LOT002736,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT002737,MODEL_B,PRESS_01,Normal,0,98.47,0,False
